2024-12-18T02:02:00.384893700: 0 mW, 3.126 kW
2024-12-18T02:02:20.401245600: 0 mW, 3.089 kW
2024-12-18T02:02:30.411843900: 0 mW, 3.064 kW
2024-12-18T02:02:50.420994: 0 mW, 3.048 kW
2024-12-18T02:03:00.423321: 0 mW, 3.027 kW
2024-12-18T02:03:20.436054300: 0 mW, 3.029 kW
2024-12-18T02:03:30.445318400: 0 mW, 3.026 kW
2024-12-18T02:03:50.467576700: 0 mW, 3.025 kW
2024-12-18T02:04:00.482869: 0 mW, 3.262 kW
2024-12-18T02:04:20.505332400: 0 mW, 3.284 kW
2024-12-18T02:04:30.511948600: 0 mW, 3.307 kW
2024-12-18T02:04:50.533193200: 0 mW, 3.334 kW
2024-12-18T02:05:00.545486800: 0 mW, 3.356 kW
2024-12-18T02:05:20.555452500: 0 mW, 3.143 kW
2024-12-18T02:05:30.560424800: 0 mW, 3.145 kW
2024-12-18T02:05:50.565783300: 0 mW, 3.153 kW
2024-12-18T02:06:00.580523900: 0 mW, 3.159 kW
2024-12-18T02:06:20.610204200: 0 mW, 3.164 kW
2024-12-18T02:06:30.625149700: 0 mW, 3.162 kW
2024-12-18T02:06:50.647676800: 0 mW, 3.168 kW
2024-12-18T02:07:00.649762: 0 mW, 3.17 kW
2024-12-18T02:07:20.663614500: 0 mW, 3.16 kW
2024-12-18T02:07:30.673419: 0 mW, 3.142 kW
2024-12-18T02:07:50.683838500: 0 mW, 3.131 kW
2024-12-18T02:08:00.686847900: 0 mW, 3.114 kW
2024-12-18T02:08:20.698352700: 0 mW, 3.095 kW
2024-12-18T02:08:30.711430600: 0 mW, 3.084 kW
2024-12-18T02:09:00.737867500: 0 mW, 3.08 kW
2024-12-18T02:09:20.760947400: 0 mW, 3.072 kW
2024-12-18T02:09:40.771711800: 0 mW, 3.073 kW
2024-12-18T02:09:50.773229900: 0 mW, 3.068 kW
2024-12-18T02:10:10.786504200: 0 mW, 3.067 kW
2024-12-18T02:10:20.800874500: 0 mW, 3.068 kW
2024-12-18T02:10:40.814388300: 0 mW, 3.066 kW
2024-12-18T02:10:50.819768: 0 mW, 3.058 kW
2024-12-18T02:11:10.834302300: 0 mW, 3.075 kW
2024-12-18T02:11:20.835216100: 0 mW, 3.112 kW
2024-12-18T02:11:40.850399500: 0 mW, 3.164 kW
2024-12-18T02:11:50.851949800: 0 mW, 3.25 kW
2024-12-18T02:12:10.865561300: 0 mW, 3.349 kW
2024-12-18T02:12:20.873994300: 0 mW, 3.459 kW
2024-12-18T02:12:40.891496700: 0 mW, 3.582 kW
2024-12-18T02:12:50.898277700: 0 mW, 3.73 kW
2024-12-18T02:13:10.903727700: 0 mW, 3.861 kW
2024-12-18T02:13:20.905846300: 0 mW, 4.003 kW
2024-12-18T02:13:40.921007100: 0 mW, 4.131 kW
2024-12-18T02:13:50.936155400: 0 mW, 4.221 kW
2024-12-18T02:14:10.944509700: 0 mW, 4.277 kW
2024-12-18T02:14:20.954707400: 0 mW, 4.315 kW
2024-12-18T02:14:40.973940600: 0 mW, 4.324 kW
2024-12-18T02:14:50.986198400: 0 mW, 4.325 kW
2024-12-18T02:15:10.994389200: 0 mW, 4.32 kW
2024-12-18T02:15:21.010126: 0 mW, 4.313 kW
2024-12-18T02:15:41.020657600: 0 mW, 4.315 kW
2024-12-18T02:15:51.030578900: 0 mW, 4.328 kW
2024-12-18T02:16:11.041783700: 0 mW, 4.335 kW
2024-12-18T02:16:21.049799800: 0 mW, 4.336 kW
2024-12-18T02:16:41.063706500: 0 mW, 4.349 kW
2024-12-18T02:16:51.071475900: 0 mW, 4.359 kW
2024-12-18T02:17:11.092904800: 0 mW, 4.353 kW
2024-12-18T02:17:41.102787200: 0 mW, 4.354 kW
2024-12-18T02:17:51.107400300: 0 mW, 4.37 kW
2024-12-18T02:18:11.116558400: 0 mW, 4.398 kW
2024-12-18T02:18:21.124507700: 0 mW, 4.429 kW
2024-12-18T02:18:41.144458900: 0 mW, 4.459 kW
2024-12-18T02:18:51.151767300: 0 mW, 4.482 kW
2024-12-18T02:19:11.161039800: 0 mW, 4.506 kW
2024-12-18T02:19:21.172682400: 0 mW, 4.51 kW
2024-12-18T02:19:41.186332: 0 mW, 4.509 kW
2024-12-18T02:19:51.200268900: 0 mW, 4.521 kW
2024-12-18T02:20:11.217145400: 0 mW, 4.532 kW
2024-12-18T02:20:21.222567400: 0 mW, 4.535 kW
2024-12-18T02:20:41.236208400: 0 mW, 4.528 kW
2024-12-18T02:20:51.239043800: 0 mW, 4.519 kW
2024-12-18T02:21:11.258268200: 0 mW, 4.505 kW
2024-12-18T02:21:21.261044200: 0 mW, 4.49 kW
2024-12-18T02:21:41.282061300: 0 mW, 4.47 kW
2024-12-18T02:21:51.295477900: 0 mW, 4.457 kW
2024-12-18T02:22:11.307370900: 0 mW, 4.455 kW
2024-12-18T02:22:21.308504: 0 mW, 4.458 kW
2024-12-18T02:22:41.320792800: 0 mW, 4.45 kW
2024-12-18T02:22:51.328023: 0 mW, 4.455 kW
2024-12-18T02:23:11.338895400: 0 mW, 4.465 kW
2024-12-18T02:23:31.351027300: 0 mW, 4.468 kW
2024-12-18T02:23:41.359952400: 0 mW, 4.47 kW
2024-12-18T02:24:01.387706900: 0 mW, 4.479 kW
2024-12-18T02:24:11.393964200: 0 mW, 4.49 kW
2024-12-18T02:24:31.402645800: 0 mW, 4.495 kW
2024-12-18T02:24:41.411521700: 0 mW, 4.493 kW
2024-12-18T02:25:01.426082: 0 mW, 4.49 kW
2024-12-18T02:25:11.437626900: 0 mW, 4.496 kW
2024-12-18T02:25:41.466785900: 0 mW, 4.492 kW
2024-12-18T02:26:01.490427500: 0 mW, 4.487 kW
2024-12-18T02:26:11.501841300: 0 mW, 4.485 kW
2024-12-18T02:26:31.520195900: 0 mW, 4.491 kW
2024-12-18T02:26:41.532125400: 0 mW, 4.484 kW
2024-12-18T02:27:01.553290800: 0 mW, 4.531 kW
2024-12-18T02:27:11.559131300: 0 mW, 4.61 kW
2024-12-18T02:27:31.562163100: 0 mW, 4.721 kW
2024-12-18T02:27:41.575614: 0 mW, 4.863 kW
2024-12-18T02:28:01.599624900: 0 mW, 5.065 kW
2024-12-18T02:28:11.606869500: 0 mW, 5.266 kW
2024-12-18T02:28:31.626886400: 0 mW, 5.469 kW
2024-12-18T02:28:41.631339100: 0 mW, 5.666 kW
2024-12-18T02:29:01.645870100: 0 mW, 5.814 kW
2024-12-18T02:29:11.649886100: 0 mW, 5.909 kW
2024-12-18T02:29:31.677450600: 0 mW, 5.957 kW
2024-12-18T02:29:41.688875300: 0 mW, 5.978 kW
2024-12-18T02:30:01.696200900: 0 mW, 5.964 kW
2024-12-18T02:30:11.703297400: 0 mW, 5.959 kW
2024-12-18T02:30:51.735944400: 0 mW, 5.955 kW
2024-12-18T02:31:01.742915700: 0 mW, 5.949 kW
2024-12-18T02:31:21.755696700: 0 mW, 5.948 kW
2024-12-18T02:31:31.759676500: 0 mW, 5.94 kW
2024-12-18T02:31:51.764323700: 0 mW, 5.945 kW
2024-12-18T02:32:01.776448200: 0 mW, 5.961 kW
2024-12-18T02:32:21.795214200: 0 mW, 5.982 kW
2024-12-18T02:32:31.802253500: 0 mW, 6.015 kW
2024-12-18T02:32:51.814211: 0 mW, 6.042 kW
2024-12-18T02:33:01.823670300: 0 mW, 6.056 kW
2024-12-18T02:33:21.836776400: 0 mW, 6.061 kW
2024-12-18T02:33:31.838694400: 0 mW, 6.062 kW
2024-12-18T02:33:51.847666700: 0 mW, 6.074 kW
2024-12-18T02:34:01.855251100: 0 mW, 6.093 kW
2024-12-18T02:34:21.879211700: 0 mW, 6.111 kW
2024-12-18T02:34:31.890111700: 0 mW, 6.122 kW
2024-12-18T02:34:51.905918200: 0 mW, 6.147 kW
2024-12-18T02:35:01.909654600: 0 mW, 6.15 kW
2024-12-18T02:35:21.921442800: 0 mW, 6.146 kW
2024-12-18T02:35:31.928060100: 0 mW, 6.151 kW
2024-12-18T02:35:51.951580500: 0 mW, 6.158 kW
2024-12-18T02:36:01.955258900: 0 mW, 6.147 kW
2024-12-18T02:36:21.976433300: 0 mW, 6.148 kW
2024-12-18T02:36:31.984834500: 0 mW, 6.166 kW
2024-12-18T02:36:51.992126100: 0 mW, 6.173 kW
2024-12-18T02:37:01.996110700: 0 mW, 6.2 kW
2024-12-18T02:37:22.019689400: 0 mW, 6.232 kW
2024-12-18T02:37:32.023943800: 0 mW, 6.258 kW
2024-12-18T02:37:52.036935700: 0 mW, 6.273 kW
2024-12-18T02:38:02.049581400: 0 mW, 6.286 kW
2024-12-18T02:38:32.079153400: 0 mW, 6.274 kW
2024-12-18T02:38:52.103561600: 0 mW, 6.262 kW
2024-12-18T02:39:02.113028100: 0 mW, 6.254 kW
2024-12-18T02:39:22.122104100: 0 mW, 6.253 kW
2024-12-18T02:39:32.134631500: 0 mW, 6.24 kW
2024-12-18T02:39:52.155494600: 0 mW, 6.246 kW
2024-12-18T02:40:02.171533100: 0 mW, 6.249 kW
2024-12-18T02:40:22.186130500: 0 mW, 6.242 kW
2024-12-18T02:40:52.213224700: 0 mW, 6.245 kW
2024-12-18T02:41:12.235392: 0 mW, 6.249 kW
2024-12-18T02:41:22.237978: 0 mW, 6.248 kW
2024-12-18T02:41:52.262602100: 0 mW, 6.252 kW
2024-12-18T02:42:12.278244100: 0 mW, 6.261 kW
2024-12-18T02:42:22.286316600: 0 mW, 6.263 kW
2024-12-18T02:42:42.311441100: 0 mW, 6.261 kW
2024-12-18T02:42:52.320455100: 0 mW, 6.271 kW
2024-12-18T02:43:12.336776200: 0 mW, 6.277 kW
2024-12-18T02:43:22.343153200: 0 mW, 6.272 kW
2024-12-18T02:43:42.355206200: 0 mW, 6.254 kW
2024-12-18T02:44:12.392083: 0 mW, 6.242 kW
2024-12-18T02:44:22.399573600: 0 mW, 6.222 kW
2024-12-18T02:44:42.413121900: 0 mW, 6.21 kW
2024-12-18T02:44:52.414115700: 0 mW, 6.208 kW
2024-12-18T02:45:12.423222: 0 mW, 6.188 kW
2024-12-18T02:45:22.435276300: 0 mW, 6.173 kW
2024-12-18T02:45:42.456530300: 0 mW, 6.164 kW
2024-12-18T02:45:52.468968300: 0 mW, 6.169 kW
2024-12-18T02:46:12.484289200: 0 mW, 6.175 kW
2024-12-18T02:46:22.496900600: 0 mW, 6.197 kW
2024-12-18T02:46:42.524836500: 0 mW, 6.212 kW
2024-12-18T02:46:52.534723300: 0 mW, 6.227 kW
2024-12-18T02:47:12.551293700: 0 mW, 6.239 kW
2024-12-18T02:47:22.553397: 0 mW, 6.252 kW
2024-12-18T02:47:42.567146: 0 mW, 5.004 kW
2024-12-18T02:47:52.578153200: 0 mW, 5.013 kW
2024-12-18T02:48:12.598901300: 0 mW, 5.021 kW
2024-12-18T02:48:22.601901900: 0 mW, 4.993 kW
2024-12-18T02:48:42.627643900: 0 mW, 4.965 kW
2024-12-18T02:48:52.634320900: 0 mW, 6.199 kW
2024-12-18T02:49:12.642691300: 0 mW, 6.187 kW
2024-12-18T02:49:22.650642100: 0 mW, 6.175 kW
2024-12-18T02:49:42.656401100: 0 mW, 6.18 kW
2024-12-18T02:49:52.658078500: 0 mW, 6.183 kW
2024-12-18T02:50:22.681282200: 0 mW, 6.171 kW
2024-12-18T02:50:42.696883200: 0 mW, 6.16 kW
2024-12-18T02:51:12.709645200: 0 mW, 6.147 kW
2024-12-18T02:51:32.719134100: 0 mW, 6.136 kW
2024-12-18T02:51:42.722931: 0 mW, 6.123 kW
2024-12-18T02:52:02.727883600: 0 mW, 6.104 kW
2024-12-18T02:52:12.729213700: 0 mW, 6.091 kW
2024-12-18T02:52:32.755408300: 0 mW, 6.085 kW
2024-12-18T02:52:42.761339400: 0 mW, 6.084 kW
2024-12-18T02:53:02.779498500: 0 mW, 6.091 kW
2024-12-18T02:53:12.785170200: 0 mW, 6.103 kW
2024-12-18T02:53:32.804097300: 0 mW, 6.096 kW
2024-12-18T02:53:42.804413200: 0 mW, 6.104 kW
2024-12-18T02:54:02.814057800: 0 mW, 6.106 kW
2024-12-18T02:54:12.826958200: 0 mW, 6.102 kW
2024-12-18T02:54:32.830280500: 0 mW, 6.098 kW
2024-12-18T02:54:42.838523500: 0 mW, 6.102 kW
2024-12-18T02:55:02.853526700: 0 mW, 6.095 kW
2024-12-18T02:55:12.855254700: 0 mW, 6.091 kW
2024-12-18T02:55:32.870912400: 0 mW, 6.071 kW
2024-12-18T02:55:42.873284700: 0 mW, 6.051 kW
2024-12-18T02:56:02.890569400: 0 mW, 6.041 kW
2024-12-18T02:56:12.895667200: 0 mW, 6.032 kW
2024-12-18T02:56:32.925923900: 0 mW, 6.008 kW
2024-12-18T02:56:42.934631200: 0 mW, 6.016 kW
2024-12-18T02:57:12.947006500: 0 mW, 6.003 kW
2024-12-18T02:57:32.962440500: 0 mW, 5.99 kW
2024-12-18T02:57:42.968996400: 0 mW, 5.992 kW
2024-12-18T02:58:02.980746500: 0 mW, 5.909 kW
2024-12-18T02:58:12.986739300: 0 mW, 5.476 kW
2024-12-18T02:58:32.999129900: 0 mW, 5.008 kW
2024-12-18T02:58:43.012412900: 0 mW, 4.548 kW
2024-12-18T02:59:03.026975200: 0 mW, 4.093 kW
2024-12-18T02:59:13.032657600: 0 mW, 3.735 kW
2024-12-18T02:59:33.052019900: 0 mW, 3.75 kW
2024-12-18T02:59:43.059831600: 0 mW, 3.83 kW
2024-12-18T03:00:03.076518300: 0 mW, 3.92 kW
2024-12-18T03:01:03.110456100: 0 mW, 1.628 kW
2024-12-18T03:01:13.113535100: 0 mW, 822 W
2024-12-18T03:01:33.130882300: 0 mW, 0 mW
2024-12-18T03:02:53.188772600: 0 mW, 868 W
2024-12-18T03:03:03.192997100: 0 mW, 1.751 kW
2024-12-18T03:03:23.198958200: 0 mW, 2.633 kW
2024-12-18T03:03:33.204305700: 0 mW, 3.533 kW
2024-12-18T03:03:53.208147100: 0 mW, 4.282 kW
2024-12-18T03:04:03.216784900: 0 mW, 3.875 kW
2024-12-18T03:04:23.240234100: 0 mW, 3.477 kW
2024-12-18T03:04:33.247316600: 0 mW, 3.08 kW
2024-12-18T03:04:53.256749900: 0 mW, 2.711 kW
2024-12-18T03:05:03.264344500: 0 mW, 2.545 kW
2024-12-18T03:05:23.288917500: 0 mW, 2.694 kW
2024-12-18T03:05:33.290959800: 0 mW, 2.829 kW
2024-12-18T03:05:53.311187100: 0 mW, 2.994 kW
2024-12-18T03:06:03.318541500: 0 mW, 3.116 kW
2024-12-18T03:06:23.341357900: 0 mW, 3.187 kW
2024-12-18T03:06:33.345183500: 0 mW, 3.23 kW
2024-12-18T03:06:53.362137800: 0 mW, 3.255 kW
2024-12-18T03:07:03.372106700: 0 mW, 3.253 kW
2024-12-18T03:07:23.398036600: 0 mW, 3.25 kW
2024-12-18T03:07:33.403257800: 0 mW, 3.245 kW
2024-12-18T03:07:53.420017900: 0 mW, 3.242 kW
2024-12-18T03:08:03.430123200: 0 mW, 3.245 kW
2024-12-18T03:08:23.448085200: 0 mW, 3.256 kW
2024-12-18T03:08:33.461312500: 0 mW, 3.273 kW
2024-12-18T03:08:53.472753800: 0 mW, 3.297 kW
2024-12-18T03:09:03.483846400: 0 mW, 3.333 kW
2024-12-18T03:09:23.500542900: 0 mW, 3.398 kW
2024-12-18T03:09:33.509278500: 0 mW, 3.485 kW
2024-12-18T03:09:53.518545200: 0 mW, 3.585 kW
2024-12-18T03:10:03.526361800: 0 mW, 3.668 kW
2024-12-18T03:10:23.551955200: 0 mW, 3.747 kW
2024-12-18T03:10:33.566816800: 0 mW, 3.694 kW
2024-12-18T03:10:53.577059900: 0 mW, 3.608 kW
2024-12-18T03:11:03.580264400: 0 mW, 3.523 kW
2024-12-18T03:11:23.594648800: 0 mW, 3.46 kW
2024-12-18T03:11:33.607320900: 0 mW, 3.377 kW
2024-12-18T03:11:53.622407400: 0 mW, 3.416 kW
2024-12-18T03:12:03.624114100: 0 mW, 3.438 kW
2024-12-18T03:12:23.642227900: 0 mW, 3.456 kW
2024-12-18T03:12:33.647951500: 0 mW, 3.464 kW
2024-12-18T03:12:53.664543700: 0 mW, 3.484 kW
2024-12-18T03:13:23.682972100: 0 mW, 3.489 kW
2024-12-18T03:13:43.704459100: 0 mW, 3.486 kW
2024-12-18T03:13:53.718328300: 0 mW, 3.479 kW
2024-12-18T03:14:13.736382700: 0 mW, 3.472 kW
2024-12-18T03:14:23.748991500: 0 mW, 3.474 kW
2024-12-18T03:14:43.764257300: 0 mW, 3.486 kW
2024-12-18T03:14:53.765297100: 0 mW, 3.497 kW
2024-12-18T03:15:13.777680500: 0 mW, 3.532 kW
2024-12-18T03:15:23.790362500: 0 mW, 3.58 kW
2024-12-18T03:15:43.799215500: 0 mW, 3.645 kW
2024-12-18T03:15:53.808406800: 0 mW, 3.716 kW
2024-12-18T03:16:13.824453: 0 mW, 3.794 kW
2024-12-18T03:16:23.834403500: 0 mW, 3.858 kW
2024-12-18T03:16:43.841548400: 0 mW, 3.72 kW
2024-12-18T03:16:53.852540400: 0 mW, 3.599 kW
2024-12-18T03:17:13.863668200: 0 mW, 3.473 kW
2024-12-18T03:17:33.886440100: 0 mW, 3.332 kW
2024-12-18T03:17:53.907490600: 0 mW, 3.195 kW
2024-12-18T03:18:03.920499300: 0 mW, 3.264 kW
2024-12-18T03:18:23.934372: 0 mW, 3.313 kW
2024-12-18T03:18:33.946115300: 0 mW, 3.374 kW
2024-12-18T03:18:53.966792: 0 mW, 3.46 kW
2024-12-18T03:19:03.978949700: 0 mW, 3.571 kW
2024-12-18T03:19:23.996116300: 0 mW, 3.679 kW
2024-12-18T03:19:34.005847: 0 mW, 3.783 kW
2024-12-18T03:19:54.015844200: 0 mW, 3.896 kW
2024-12-18T03:20:04.029369600: 0 mW, 4.003 kW
2024-12-18T03:20:24.043164500: 0 mW, 4.08 kW
2024-12-18T03:20:34.046326800: 0 mW, 4.153 kW
2024-12-18T03:20:54.074680400: 0 mW, 4.212 kW
2024-12-18T03:21:14.076857700: 0 mW, 4.238 kW
2024-12-18T03:21:24.091179800: 0 mW, 4.274 kW
2024-12-18T03:21:44.101517600: 0 mW, 4.308 kW
2024-12-18T03:21:54.112635600: 0 mW, 4.341 kW
2024-12-18T03:22:14.116126800: 0 mW, 4.385 kW
2024-12-18T03:22:24.122816900: 0 mW, 4.442 kW
2024-12-18T03:22:44.144438: 0 mW, 4.49 kW
2024-12-18T03:22:54.155688400: 0 mW, 4.536 kW
2024-12-18T03:23:14.176235200: 0 mW, 4.574 kW
2024-12-18T03:23:24.178926: 0 mW, 4.625 kW
2024-12-18T03:23:44.184304800: 0 mW, 4.684 kW
2024-12-18T03:23:54.199100100: 0 mW, 4.738 kW
2024-12-18T03:24:14.215962100: 0 mW, 4.789 kW
2024-12-18T03:24:24.228484300: 0 mW, 4.861 kW
2024-12-18T03:24:44.244007100: 0 mW, 4.939 kW
2024-12-18T03:24:54.259356400: 0 mW, 5.027 kW
2024-12-18T03:25:14.266413400: 0 mW, 5.102 kW
2024-12-18T03:25:24.273753300: 0 mW, 5.2 kW
2024-12-18T03:25:44.280732100: 0 mW, 5.297 kW
2024-12-18T03:25:54.287333900: 0 mW, 5.379 kW
2024-12-18T03:26:14.298295800: 0 mW, 5.472 kW
2024-12-18T03:26:24.305877900: 0 mW, 5.582 kW
2024-12-18T03:26:44.318450100: 0 mW, 5.692 kW
2024-12-18T03:26:54.325063500: 0 mW, 5.779 kW
2024-12-18T03:27:14.343643200: 0 mW, 5.858 kW
2024-12-18T03:27:24.359066: 0 mW, 5.905 kW
2024-12-18T03:27:44.374634600: 0 mW, 5.93 kW
2024-12-18T03:27:54.377211600: 0 mW, 5.938 kW
2024-12-18T03:28:14.399165600: 0 mW, 5.947 kW
2024-12-18T03:28:34.415567700: 0 mW, 5.948 kW
2024-12-18T03:28:44.424395300: 0 mW, 5.945 kW
2024-12-18T03:29:04.447386300: 0 mW, 5.971 kW
2024-12-18T03:29:14.461480900: 0 mW, 5.989 kW
2024-12-18T03:29:34.462929: 0 mW, 6.015 kW
2024-12-18T03:29:44.465035200: 0 mW, 6.038 kW
2024-12-18T03:30:04.472411300: 0 mW, 6.063 kW
2024-12-18T03:30:14.483729100: 0 mW, 6.067 kW
2024-12-18T03:30:34.488840300: 0 mW, 6.082 kW
2024-12-18T03:30:44.503212: 0 mW, 6.091 kW
2024-12-18T03:31:04.513710700: 0 mW, 6.096 kW
2024-12-18T03:31:14.523505800: 0 mW, 6.099 kW
2024-12-18T03:31:44.549348800: 0 mW, 6.089 kW
2024-12-18T03:32:04.564223500: 0 mW, 6.08 kW
2024-12-18T03:32:14.569282400: 0 mW, 6.076 kW
2024-12-18T03:32:34.581229100: 0 mW, 6.073 kW
2024-12-18T03:32:44.594051300: 0 mW, 6.086 kW
2024-12-18T03:33:04.610347500: 0 mW, 6.091 kW
2024-12-18T03:33:14.611651200: 0 mW, 6.09 kW
2024-12-18T03:33:34.619134600: 0 mW, 6.091 kW
2024-12-18T03:33:44.632722200: 0 mW, 6.093 kW
2024-12-18T03:34:04.651688: 0 mW, 6.078 kW
2024-12-18T03:34:14.652320600: 0 mW, 6.071 kW
2024-12-18T03:34:34.659375: 0 mW, 6.074 kW
2024-12-18T03:34:44.668520600: 0 mW, 6.073 kW
2024-12-18T03:35:14.691789200: 0 mW, 6.084 kW
2024-12-18T03:35:34.702275300: 0 mW, 6.087 kW
2024-12-18T03:35:54.716615600: 0 mW, 6.096 kW
2024-12-18T03:36:04.725504800: 0 mW, 6.106 kW
2024-12-18T03:36:24.739134: 0 mW, 6.114 kW
2024-12-18T03:36:34.749211500: 0 mW, 6.112 kW
2024-12-18T03:37:04.762994200: 0 mW, 6.102 kW
2024-12-18T03:37:24.792562300: 0 mW, 6.103 kW
2024-12-18T03:37:34.797701500: 0 mW, 6.106 kW
2024-12-18T03:37:54.812848700: 0 mW, 6.11 kW
2024-12-18T03:38:04.825122100: 0 mW, 6.121 kW
2024-12-18T03:38:24.837196200: 0 mW, 6.129 kW
2024-12-18T03:38:34.839030300: 0 mW, 6.125 kW
2024-12-18T03:38:54.863864: 0 mW, 6.121 kW
2024-12-18T03:39:04.869888700: 0 mW, 6.119 kW
2024-12-18T03:39:24.891371700: 0 mW, 6.117 kW
2024-12-18T03:39:54.908910200: 0 mW, 6.122 kW
2024-12-18T03:40:04.914691: 0 mW, 6.115 kW
2024-12-18T03:40:24.924907600: 0 mW, 6.117 kW
2024-12-18T03:40:34.927550: 0 mW, 6.112 kW
2024-12-18T03:40:54.939852100: 0 mW, 6.11 kW
2024-12-18T03:41:04.950788300: 0 mW, 6.104 kW
2024-12-18T03:41:24.968084600: 0 mW, 6.107 kW
2024-12-18T03:41:34.972882400: 0 mW, 6.099 kW
2024-12-18T03:41:54.979596800: 0 mW, 6.102 kW
2024-12-18T03:42:04.993252: 0 mW, 6.096 kW
2024-12-18T03:42:25.004318900: 0 mW, 6.099 kW
2024-12-18T03:42:35.017902100: 0 mW, 6.098 kW
2024-12-18T03:42:55.025341: 0 mW, 6.109 kW
2024-12-18T03:43:05.033083700: 0 mW, 6.112 kW
2024-12-18T03:43:25.048264500: 0 mW, 6.125 kW
2024-12-18T03:43:35.060029400: 0 mW, 6.12 kW
2024-12-18T03:43:55.070048700: 0 mW, 6.124 kW
2024-12-18T03:44:05.083425800: 0 mW, 6.121 kW
2024-12-18T03:44:25.098922600: 0 mW, 6.113 kW
2024-12-18T03:44:35.106451400: 0 mW, 6.111 kW
2024-12-18T03:44:55.115828700: 0 mW, 6.119 kW
2024-12-18T03:45:05.124171800: 0 mW, 6.136 kW
2024-12-18T03:45:25.128199300: 0 mW, 6.146 kW
2024-12-18T03:45:35.136796700: 0 mW, 6.152 kW
2024-12-18T03:45:55.161901500: 0 mW, 6.151 kW
2024-12-18T03:46:15.178857200: 0 mW, 6.163 kW
2024-12-18T03:46:25.187945700: 0 mW, 6.169 kW
2024-12-18T03:46:45.209136600: 0 mW, 6.174 kW
2024-12-18T03:46:55.221616: 0 mW, 6.193 kW
2024-12-18T03:47:15.243951700: 0 mW, 6.215 kW
2024-12-18T03:47:45.262604800: 0 mW, 6.219 kW
2024-12-18T03:48:05.281846600: 0 mW, 6.225 kW
2024-12-18T03:48:15.283237400: 0 mW, 6.235 kW
2024-12-18T03:48:35.292222500: 0 mW, 6.254 kW
2024-12-18T03:48:45.301069900: 0 mW, 6.263 kW
2024-12-18T03:49:05.324056500: 0 mW, 6.257 kW
2024-12-18T03:49:15.334393500: 0 mW, 6.251 kW
2024-12-18T03:49:35.348980300: 0 mW, 6.247 kW
2024-12-18T03:49:45.351359500: 0 mW, 6.227 kW
2024-12-18T03:50:05.361623: 0 mW, 6.204 kW
2024-12-18T03:50:15.371466600: 0 mW, 6.213 kW
2024-12-18T03:50:35.376433300: 0 mW, 6.385 kW
2024-12-18T03:50:45.382219: 0 mW, 6.392 kW
2024-12-18T03:51:05.397903900: 0 mW, 6.415 kW
2024-12-18T03:51:15.404663500: 0 mW, 6.447 kW
2024-12-18T03:51:35.421151200: 0 mW, 6.454 kW
2024-12-18T03:51:45.435653: 0 mW, 6.307 kW
2024-12-18T03:52:05.454275800: 0 mW, 6.319 kW
2024-12-18T03:52:15.460120400: 0 mW, 6.323 kW
2024-12-18T03:52:35.489504500: 0 mW, 6.332 kW
2024-12-18T03:52:45.495239100: 0 mW, 6.344 kW
2024-12-18T03:53:05.505630600: 0 mW, 6.347 kW
2024-12-18T03:53:15.520986700: 0 mW, 6.344 kW
2024-12-18T03:53:35.548258500: 0 mW, 6.347 kW
2024-12-18T03:53:45.562605500: 0 mW, 6.348 kW
2024-12-18T03:54:05.573433900: 0 mW, 6.355 kW
2024-12-18T03:54:15.575501200: 0 mW, 6.358 kW
2024-12-18T03:54:45.610310: 0 mW, 6.353 kW
2024-12-18T03:55:05.622066200: 0 mW, 6.346 kW
2024-12-18T03:55:15.625216600: 0 mW, 6.332 kW
2024-12-18T03:55:35.647169400: 0 mW, 6.325 kW
2024-12-18T03:55:45.649985400: 0 mW, 6.322 kW
2024-12-18T03:56:05.659282800: 0 mW, 6.312 kW
2024-12-18T03:56:15.667957300: 0 mW, 6.299 kW
2024-12-18T03:56:35.689136600: 0 mW, 6.307 kW
2024-12-18T03:56:45.695611300: 0 mW, 6.289 kW
2024-12-18T03:57:05.712771600: 0 mW, 6.287 kW
2024-12-18T03:57:15.727485: 0 mW, 6.29 kW
2024-12-18T03:57:35.739812300: 0 mW, 6.282 kW
2024-12-18T03:57:45.747101700: 0 mW, 6.274 kW
2024-12-18T03:58:05.751488900: 0 mW, 6.28 kW
2024-12-18T03:58:35.765366400: 0 mW, 6.274 kW
2024-12-18T03:58:55.783502700: 0 mW, 6.79 kW
2024-12-18T03:59:05.788595400: 0 mW, 7.296 kW
2024-12-18T03:59:25.805566600: 0 mW, 7.812 kW
2024-12-18T03:59:35.811338200: 0 mW, 8.312 kW
2024-12-18T03:59:55.819166800: 0 mW, 8.823 kW
2024-12-18T04:00:05.823973800: 0 mW, 8.817 kW
2024-12-18T04:00:25.847540: 0 mW, 8.821 kW
2024-12-18T04:00:35.859542200: 0 mW, 8.81 kW
2024-12-18T04:00:55.877787800: 0 mW, 8.818 kW
2024-12-18T04:01:05.887804900: 0 mW, 8.824 kW
2024-12-18T04:01:25.894400100: 0 mW, 8.841 kW
2024-12-18T04:01:35.909530100: 0 mW, 8.859 kW
2024-12-18T04:01:55.919739500: 0 mW, 8.888 kW
2024-12-18T04:02:05.925511800: 0 mW, 8.908 kW
2024-12-18T04:02:25.931767: 0 mW, 8.924 kW
2024-12-18T04:02:35.932682200: 0 mW, 8.933 kW
2024-12-18T04:02:55.950280600: 0 mW, 8.93 kW
